path,speakerId,transcription,intent,intentLbl
../smart-lights-en-close-field/speech_corpus/audio/368.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I need you to turn the lights off in the basement,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/596.wav,01efb0b6-4dc5-436e-9639-d313e761d7ad,Increase the lighting in the vestibule,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/732.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Make the entrance light at twenty two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/433.wav,bbdc474a-8064-4665-9144-585bfe589908,I want the lights decreased please,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1480.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,lights off for entire house,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/891.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please switch on the lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/629.wav,4373a208-efd7-4eea-9440-94f52145cd78,Lessen the brightness of the lights in the bed room. ,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1544.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,please switch off lounge lights ,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1419.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,entrance light level to ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/583.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Increase the brightness of the lights.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/207.wav,bfc416c8-6ecd-4c63-a76d-02ea63ab9029,Change the vestibule lighting to two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/770.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Make the lights in the cellar at the two brightness.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/353.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I need the lights in the kids room to be pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/475.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"I want to change the boardroom brightness to ten please.
",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1052.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"Sir, in the office please set the connected light bulbs to the brightness of ten. ",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/448.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"I want the lights set to fifty in the kids room
",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1081.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Switch to red lights,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1600.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,"the boardroom is done, take off the lights",SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/269.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the studio lighting,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1173.wav,b5843f01-177c-4b76-868b-1223dde7e178,Turn off parking lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1250.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the cella lights to twelve percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1627.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn down the lights a tad bit please,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1322.wav,9f6716f3-279d-4489-8e33-500a052465cd,Turn the vestibule lights to two.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1468.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,laundry room brightness five,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/393.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want more light in the bathroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/343.wav,52550932-54ef-45b9-b1bd-6a38e2507f4b,I need some lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/261.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the lights for me,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1162.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Turn lights in the laundry room brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/995.wav,4373a208-efd7-4eea-9440-94f52145cd78,Set the brightness level of light to twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/529.wav,83149db9-cf71-4987-886f-f07607ab8f90,I'd like the lights to be turned on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1098.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"The house room light needs to be changed to red
",SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/754.wav,4373a208-efd7-4eea-9440-94f52145cd78,Make the lighting brighter in here.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1036.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Set the patio lights to five.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/17.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Adjust the changing room intensity of the lighting to two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1110.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,The light needs to be dimmed.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1182.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Turn off the lights for the living room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/620.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,It's too dark in here.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1045.wav,974d3dfa-d5ed-4f7a-a2d8-e72d521c69ce,Shut off the lights in the garage.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/99.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you please change the color to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1492.wav,d5a37e8f-21f5-48e7-b433-48cc5a787675,lower lights brightness,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/106.wav,4373a208-efd7-4eea-9440-94f52145cd78,Can you raise the lights in the toilets,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/553.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,In the bathroom turn up the light power,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1457.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,is it possible to turn down the light,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/66.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Can you change the lights to fifty. on the patio,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1295.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn the lights on in the meeting room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/403.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I want the brightness set to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1163.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn lights on everywhere please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1121.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,There is too much light in here.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/214.wav,01356b70-791d-42c4-b14b-56fefa67358f,Color the kids bedroom red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1117.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The lights should be on please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1070.wav,4373a208-efd7-4eea-9440-94f52145cd78,Switch on my backyard lighting,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/705.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make parking lights go on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1093.wav,c90d7f99-da8b-424c-95f9-610c56bdeb7d,The color of the light should be pink in the toilets room,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/655.wav,550b9155-6601-488b-82c9-d316036fc144,Lower brightness,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1489.wav,4373a208-efd7-4eea-9440-94f52145cd78,living room lights on for now please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/308.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Help me make the light red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1432.wav,840a87a9-51ee-4f9a-a812-fc805f8e802d,hey brighten the bedroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1147.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn down the lights a bit,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1221.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn on the lights in the kids room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1275.wav,9b44ed56-3019-4bef-a688-833eec3e2059,Turn the lights in the large meeting room pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1401.wav,550b9155-6601-488b-82c9-d316036fc144,decrease brightness in cellar,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/318.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I don't prefer the living room lights to be on anymore,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/271.wav,4373a208-efd7-4eea-9440-94f52145cd78,Do turn on my bed room lights now,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/13.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Adjust the brightness to level ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/4.wav,4373a208-efd7-4eea-9440-94f52145cd78,Activate the lights in the waiting room.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/263.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Dim the lights in the bathroom,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1086.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,The bed room lights need a brighter illumination,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/520.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I'd like the kitchen to be brighter.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/978.wav,9f6716f3-279d-4489-8e33-500a052465cd,Set cellar lights to fifty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1665.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,turn up the brightness in the studio,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/442.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the lights off everywhere,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/790.wav,01356b70-791d-42c4-b14b-56fefa67358f,Make the lights turn on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/138.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Can you turn the lights down one notch,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1090.wav,59cd6be1-827d-43ba-9e53-aa35d9c5d3d5,The bulbs should not be so bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1391.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,change the garage lights to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1065.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Switch off small meeting room lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/84.wav,143921a6-6caa-417f-bd7e-2732023270c1,Can you make it brighter inside?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/317.wav,4373a208-efd7-4eea-9440-94f52145cd78,"Hey, let's get the light brightness lower in here. ",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/387.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want lights on in the backyard,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1203.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn on lights above the toilet,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/859.wav,4373a208-efd7-4eea-9440-94f52145cd78,Please lower the lights.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1270.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the lights down in the backyard,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/788.wav,bfc416c8-6ecd-4c63-a76d-02ea63ab9029,Make the lights turn off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/956.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Put the lights in the living room at level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/715.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make the bed room lights turn on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/240.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Decrease the brightness please.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/184.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,Change the light to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1661.wav,d6044239-2ce5-4340-9284-4b2b77600122,turn up light in basement,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/135.wav,c507814e-9454-4096-99ce-e54fe7c814b8,Can you turn the brightness up in the bedroom?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/121.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Can you switch the lights to the color green please?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/831.wav,9f5beac6-1a2a-4d52-bca1-d0eff2f5ae54,Please change the light color in the kitchen to blue.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1239.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn the bedroom lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1273.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Turn the lights green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/494.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I would like pink lights please.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/366.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,I need to lamps all off now please,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1103.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The laundry room lights should be green.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/704.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make my lights pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1607.wav,bbdc474a-8064-4665-9144-585bfe589908,the loo has too much lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1222.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn on the lights in the laundry room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/584.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Increase the brightness of this room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/57.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,Can we change the lights to anything but pink?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1062.wav,01356b70-791d-42c4-b14b-56fefa67358f,Switch light color to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1083.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The basement is too bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/492.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I would like green lights please.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1028.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Set the lights to green in the large meeting room.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/217.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Could you change the light to red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/591.wav,4373a208-efd7-4eea-9440-94f52145cd78,Increase the light in the changing room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/753.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"Make the light red
",SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1403.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,decrease brightness of bathroom lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1400.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,darken the light in the toilet,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/192.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Change the lights in the entrance to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1646.wav,143921a6-6caa-417f-bd7e-2732023270c1,turn on the lights in the children room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/449.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I want the lights to be at level twenty two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/636.wav,9b44ed56-3019-4bef-a688-833eec3e2059,Lets get the patio lights to be blue. ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/0.wav,4373a208-efd7-4eea-9440-94f52145cd78,Activate all the lights in the entire house.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/726.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Make the cubicle light green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/527.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I'd like the lights to be shut off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1068.wav,01efb0b6-4dc5-436e-9639-d313e761d7ad,Switch off the lights after we leave for the trip,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1074.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Switch on the lights.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/420.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,I want the kids lights to be pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1072.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Switch on my garden lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1411.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,dim the lights in the cubicle,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/466.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the studio to be dark,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/161.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Change the brightness of the lights to twenty two percent,SetLightBrightness,2
